id,date,text,lang,source,annotations
www_theglobeandmail_com_canada_article-cfia-food-safety-algorithm-listeria-outbreak__20241215_125332,2024-12-15,"On Tuesday, she was in the ER, stricken with pain down her back.",EN,headlines,"{""manual_themes"": [""theme_health""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_canada_article-cfia-food-safety-algorithm-listeria-outbreak__20241215_185357,2024-12-15,"“I’m supposed to move on,” Ms.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_canada_article-collapse-of-bc-official-opposition-party-leaves-candidates-scrambling__20240830_141357,2024-08-30,"This might be pulling me back in because I am that upset,” she told The Globe, adding that her socially progressive views wouldn’t likely find a home with the Conservatives.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_canada_article-family-dignitaries-remember-murray-sinclairs-legacy-teachings-at__20241111_060333,2024-11-11,"It was the same sentiment shared by several dignitaries who gave speeches in his honour – among them First Nations chiefs with their headdresses, the Prime Minister and Governor-General of Canada, along with the Lieutenant-Governor of Manitoba, and the province’s Premier.",EN,headlines,"{""manual_themes"": [""theme_governments_governance"", ""theme_rights_liberties_minorities_discrimination""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_canada_article-freedom-of-information-cities-audit__20240819_124333,2024-08-19,"They closed requests more rapidly – 25 days on average, compared with 47 provincially/territorially and 83 federally – and completed the lion’s share of their files within 30 days.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_canada_article-gen-x-and-millennials-see-rising-rates-of-cancer__20250124_120410,2025-01-24,"If you really want to do something, you just you have to do it.”",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_canada_article-opioid-related-deaths-in-alberta-decline-again-in-may-drop-55-from__20240830_014352,2024-08-30,Report an editorial error  Report a technical issue  Editorial code of conduct  Authors and topics you follow will be added to your personal news feed in Following.,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_canada_article-white-house-says-tariffs-will-come-to-canada-on-feb-1__20250131_221331,2025-01-31,President Donald Trump imposes tariffs on Canadian imports.,EN,headlines,"{""manual_themes"": [""theme_foreign_trade"", ""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_canada_article-white-house-says-tariffs-will-come-to-canada-on-feb-1__20250201_063352,2025-02-01,Trump’s plan as he outlined it was vague on some details and will require clarification.,EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_canada_british-columbia_article-bc-election-ndp-conservatives__20240921_063340,2024-09-21,"But British Columbians see emergency-room closings, long waiting times for diagnostics and treatment, ambulance delays and a persistent shortage of family doctors.",EN,headlines,"{""manual_themes"": [""theme_health""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_canada_british-columbia_article-bc-election-ndp-conservatives__20240921_124331,2024-09-21,Yet a majority of voters couldn’t identify John Rustad.,EN,headlines,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_politics_article-canada-modi-hardeep-singh-nijjar-killing__20241120_154353,2024-11-20,"In testimony before the Commons committee on public safety and national security last month, Ms.",EN,headlines,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_politics_article-carney-lines-up-support-from-more-senior-ministers-top-liberal-brass__20250123_164402,2025-01-23,"By that date, they must also submit signatures in support of their bid from 300 registered Liberals, including at least 100 from each of three different provinces or territories.",EN,headlines,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_politics_article-chrystia-freeland-resigns-as-minister-of-finance__20241217_060331,2024-12-17,"He called the day’s events a wake-up call for the Liberal Party, but declined to say if Mr.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_politics_article-embargo-human-rights-activists-raise-concerns-about-two-senators__20240619_152402,2024-06-19,"When China imprisoned Canadians Michael Kovrig and Michael Spavor, Mr.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_politics_article-house-of-commons-expected-to-pass-bill-creating-foreign-interference__20240613_060343,2024-06-13,"For example, she said the exact scope of the registry, who and what arrangements will be captured by it, and what type of information people will have to provide to it all remains to be determined.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_politics_article-liberals-seek-consensus-on-leadership-race-rules-amid-foreign__20250108_024329,2025-01-08,"Once the timelines and other criteria are set, it is expected that potential candidates will make the final decision on whether to jump in.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_politics_article-liberals-seek-consensus-on-leadership-race-rules-amid-foreign__20250108_042358,2025-01-08,"In a posting on X this week, Ms.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_politics_article-trudeau-plane-florida__20241130_050330,2024-11-30,© Copyright 2024 The Globe and Mail Inc.,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_sports_olympics_article-summer-mcintosh-wins-gold-in-womens-400m-individual-medley-at-paris__20240729_220335,2024-07-29,"Since last year, McIntosh has owned this race, but the Olympics are the biggest stage, where it matters the most.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-biden-says-debate-was-a-bad-night-and-senior-democrats-wont-push-for__20240706_035348,2024-07-06,"Barbara Ann Perry, a presidential historian at the University of Virginia, recounted watching Mr.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-canadian-business-leaders-flock-to-washington-for-trumps-inauguration__20250120_035353,2025-01-20,The company looks forward to working with Mr.,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-helene-makes-landfall-in-northwestern-florida-as-a-category-4__20240927_154355,2024-09-27,"“Please write your name, birthday, and important information on your arm or leg in a PERMANENT MARKER so that you can be identified and family notified,” the sheriff’s office in mostly rural Taylor County warned those who chose not to evacuate in a Facebook post, the dire advice similar to what other officials have dolled out during past hurricanes.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-israeli-forces-rescue-four-live-hostages-from-gaza-military-says__20240609_091358,2024-06-09,"Marko Djurica/Reuters  Israel on Saturday carried out its largest hostage rescue operation since the latest war with Hamas began, taking four to safety out of central Gaza in a heavy air and ground assault.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-israeli-military-says-it-has-killed-hezbollah-chief-nasrallah__20240929_015409,2024-09-29,"Israel has killed several other top Hezbollah commanders in Beirut, especially in the past two weeks, in addition to the attack that killed Nasrallah.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-israelis-and-palestinians-mourn-oct-7-and-a-year-of-death-and__20241005_194350,2024-10-05,"The maelstrom of killing that left almost 1,200 Israelis and foreigners dead – and which saw Hamas take some 250 hostages back to Gaza – led inevitably to more violence and death.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-new-gaza-ceasefire-talks-begin-in-qatar-aiming-to-head-off-wider-war__20240816_113333,2024-08-16,"Israel’s military spokesperson, Rear Adm.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-the-fearless-ukraine-soldiers-front-lines__20240607_164354,2024-06-07,"And yet there they were on the horizon: a line of 30 to 40 Russian helicopters, approaching with almost no support – as though they expected the Ukrainians to let them land.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-the-latest-on-gaza-ceasefire-hamas-releases-first-three-hostages__20250119_184337,2025-01-19,"Nasser Hospital in the southern Gaza city of Khan Younis confirmed the casualties from Sunday’s strike, which it said had occurred around two hours after the truce was supposed to take effect.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-trudeau-still-not-saying-whether-liberals-were-among-mps-involved-in__20240615_144347,2024-06-15,We were able to create that over the objections of [Conservative Leader] Pierre Poilievre and the Conservative party.”,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-trump-inauguration-2025-live-updates__20250120_174336,2025-01-20,Army Herald Trumpets Major Aaron Morris during rehearsals for the inauguration on the West Front of the U.S.,EN,headlines,"{""manual_themes"": [""theme_defense""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-trump-steps-into-republican-convention-spotlight-after-assassination__20240717_122336,2024-07-17,Reuters  Report an editorial error  Report a technical issue  Authors and topics you follow will be added to your personal news feed in Following.,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-walz-and-vance-meet-in-their-first-and-possibly-only-vice-presidential__20241002_025336,2024-10-02,"Vance’s occasionally confrontational news interviews and appearances on the campaign trail have underscored why Trump picked him for the Republican ticket despite his past biting criticisms of the former president, including once suggesting Trump would be “America’s Hitler.”",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_article-yahya-sinwar-likely-to-be-replaced-as-hamas-chief-by-leader-from__20241019_063328,2024-10-19,"Yahya Sinwar, the late head of Hamas, attends a rally marking Jerusalem Day, or Al-Quds Day, an annual celebration to support Palestinians in the holy city, at a soccer field in Gaza City, on April 14, 2023.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_us-politics_article-behind-chrystia-freelands-tactical-toughness-as-the-america-whisperer__20241222_130327,2024-12-22,"Trump’s national-security adviser for part of his first term, said Ms.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_us-politics_article-donald-trump-was-reportedly-the-target-of-a-suspected-assassination__20240916_111350,2024-09-16,"In a December, 2002, incident, after police pulled him during a traffic stop, he put his hand on a gun, fled and barricaded himself inside United Roofing company for three hours, according to a report from the time in the Greensboro News and Record.",EN,headlines,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_us-politics_article-live-updates-polls-open-across-the-us-as-election-day-arrives__20241105_151331,2024-11-05,"JD Vance, R-Ohio arrives to vote at the St.",EN,headlines,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_us-politics_article-new-details-emerge-about-suspect-in-apparent-trump-assassination__20240916_195355,2024-09-16,Routh told the Times he wanted to find a way to illegally move the Afghans from various countries to get them to the battlefield.,EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_us-politics_article-supreme-court-immunity-decision-trump__20240702_000344,2024-07-02,"Sauer also told the Supreme Court that, without absolute presidential immunity, presidents could be prosecuted for a wide variety of official acts, such as when former president Barack Obama ordered drone strikes on terrorists around the world.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_us-politics_article-trudeau-trump-florida-dinner__20241130_234327,2024-11-30,"“I just had a very productive meeting with Prime Minister Justin Trudeau of Canada, where we discussed many important topics that will require both Countries to work together to address, like the Fentanyl and Drug Crisis that has decimated so many lives as a result of Illegal Immigration, Fair Trade Deals that do not jeopardize American Workers, and the massive Trade Deficit the U.S. has with Canada,” he wrote.",EN,headlines,"{""manual_themes"": [""theme_foreign_trade"", ""theme_health"", ""theme_immigration"", ""theme_international_affairs"", ""theme_labor"", ""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_us-politics_article-trudeau-trump-florida-dinner__20241201_015331,2024-12-01,She was one of the few U.S. officials close to Mr.,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_us-politics_article-trump-closes-in-on-second-presidential-victory__20241106_133329,2024-11-06,London’s FTSE 100 and the STOXX 600 index of European equities were both up 1.1 per cent in early trading.,EN,headlines,"{""manual_themes"": [""theme_foreign_trade""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_us-politics_article-trump-vice-president-jd-vance__20240716_024351,2024-07-16,"HAIYUN JIANG/The New York Times News Service  In the spring, he became the first-ever former president convicted of a crime when he was found guilty in his hush-money trial.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_us-politics_article-will-fear-of-donald-trump-be-enough-to-send-kamala-harris-to-the-white__20240818_013334,2024-08-18,"Trump is a known quantity, his impression on the American public so fixed that major events – his conviction on 34 felony counts, his defiant survival of an assassination attempt – did little to shift voter inclinations.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_theglobeandmail_com_world_us-politics_article-will-fear-of-donald-trump-be-enough-to-send-kamala-harris-to-the-white__20240818_084331,2024-08-18,We won’t vote for genocide!”,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_business_air-canada-pilots-reach-tentative-deal-averting-work-stoppage_article_c247616a-4fa9-521b-8f5f-fe75334a2c7b_html_20240915_110400,2024-09-15,"Air Canada had already begun preparing for a possible shutdown, saying its cargo service had stopped accepting items such as perishables and indicating a wind-down plan for passenger flights would take effect if a notice of a strike or lockout was issued.",EN,headlines,"{""manual_themes"": [""theme_labor"", ""theme_transportation""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_business_canada-post-strike-update-negotiations-appear-to-hit-a-wall-as-updates-on-proposals-stall_article_947dade2-b642-11ef-9607-cbe82a735fd3_html_20241209_201414,2024-12-09,"After a few days of back-and-forth proposals, the apparent progress to end a strike by 55,000 workers at Canada Post seems to have ground to a halt.",EN,headlines,"{""manual_themes"": [""theme_governments_governance"", ""theme_labor""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_business_plummeting-canadian-dollar-threatens-to-make-black-friday-deals-less-rewarding_article_3645806c-acea-11ef-996c-7f6c02c70cac_html_20241129_173352,2024-11-29,"Over the long term, that’s your exchange rate story right there.”",EN,headlines,"{""manual_themes"": [""theme_macroeconomics""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_business_the-loblaws-boycott-organizer-recently-had-coffee-with-the-companys-ceo-their-meeting-didnt-go_article_97b117c2-2283-11ef-b88a-c7635dd90173_html_20240616_133409,2024-06-16,"“I was like, ‘Oh my God.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_business_we-are-facing-insolvency-canada-post-ceo-tells-hearing-financial-situation-is-not-sustainable_article_fd4161e0-dcce-11ef-8b5e-af05fa774602_html_20250128_041359,2025-01-28,"In its response, the Canadian Union of Postal Workers (CUPW) accused Canada Post of union-busting and said that the company is “trying to use its financial struggles as a pretext to implement drastic service cutbacks.”",EN,headlines,"{""manual_themes"": [""theme_labor"", ""theme_governments_governance""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_entertainment_taylor-swift-eras-tour-thrills-tens-of-thousands-in-toronto-the-way-the-city-of_article_6676b0b0-a2f1-11ef-8b89-83f09ced0e2a_html_20241115_094435,2024-11-15,“Maybe that’s what you think about when you hear these songs out in the world.”,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_government-officers-told-to-skip-fraud-prevention-steps-when-vetting-temporary-foreign-worker-applications-star_article_a506b556-5a75-11ef-80c0-0f9e5d2241d2_html_20240827_134437,2024-08-27,"“On the black market, LMIAs used to cost somewhere between $10,000 to $15,000,” Sierah said.",EN,headlines,"{""manual_themes"": [""theme_immigration"", ""theme_labor"", ""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_life_food-and-drink_farewell-to-these-10-beloved-toronto-restaurants-which-shuttered-in-2024_article_55ecf8b6-c606-11ef-9d16-070b649ca2e2_html_20241231_093437,2024-12-31,Nights out on Dundas West just aren’t the same without it.,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_news_canada_1-2-million-temporary-residents-must-leave-canada-in-2025-when-their-status-expires-but_article_1162f1c4-a08a-11ef-b28b-a36eb01ffe20_html_20241117_122438,2024-11-17,"Some 3,650 removal orders have been issued this year.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_canada_canada-and-india-each-expel-six-diplomats-amid-murder-investigation-of-sikh-activist-in-b_article_d17db700-8a4b-11ef-bc06-3b4aeb86095c_html_20241014_193353,2024-10-14,"The statement makes reference to “certain allegations” made by Canada’s prime minister in September 2023, when Justin Trudeau stood up in the House of Commons to say that India was suspected of involvement in the shooting death of Hardeep Singh Nijjar in Surrey, B.C.",EN,headlines,"{""manual_themes"": [""theme_international_affairs"", ""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_canada_david-suzuki-peter-mansbridge-and-other-prominent-ex-broadcasters-are-calling-out-cbc-heres-why_article_e95ef214-8242-11ef-b665-0b8779bddb6b_html_20241005_081357,2024-10-05,Provide more international coverage of global efforts to mitigate climate change and how the climate crisis disproportionately impacts the Global South and Indigenous and marginalized communities everywhere.,EN,headlines,"{""manual_themes"": [""theme_environment"", ""theme_international_affairs"", ""theme_rights_liberties_minorities_discrimination""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_canada_donald-trump-has-infuriated-canadians-a-new-rage-index-poll-shows-heres-what-else-made_article_7531104a-bee5-11ef-89ab-b3c49a03cad0_html_20241224_021429,2024-12-24,"Wave after wave of Trump in the news cycle meant that Canadians were constantly paying attention, with those four events ranking top 10 in the most followed news stories among those surveyed by Pollara.",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_canada_the-hardest-thing-for-a-parent-this-family-tried-for-years-to-get-their-son_article_72a5e09c-7c16-11ef-869f-a78518490fb3_html_20240929_125428,2024-09-29,Figures collected by the Ontario Association of Children’s Aid Societies (OACAS) and first reported by the Star underscore the emergency.,EN,headlines,"{""manual_themes"": [""theme_health"", ""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": [""specific_themes_welfare_state""]}"
www_thestar_com_news_canada_when-antonietta-s-christmas-cards-stopped-coming-her-family-began-to-worry-then-they-found_article_a05267f4-c5fe-11ef-8b9f-7fce269804c7_html_20241231_121427,2024-12-31,"“She never remarried because she didn’t want a man in the house who wasn’t their father,” wrote Patrizia L’Astorina, Pino’s sister and Antonietta’s niece, in a letter for the Star translated from Italian.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_crime_officers-tackle-armed-man-to-prevent-catastrophic-shooting-at-winona-peach-fest-five-shot-elsewhere_article_95fcad88-e62a-574e-acd2-bd9dc4abfdde_html_20240826_063438,2024-08-26,"In that case one of the victims is not talking to police and the other two are sedated, he said.",EN,headlines,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_a-judge-said-this-toronto-rapper-s-music-shouldn-t-be-put-on-trial-and_article_926d9716-7a05-11ef-b823-b37645f0664e_html_20240928_045428,2024-09-28,In the case of R. v.,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_a-summer-flood-sent-residents-of-this-mississauga-nursing-home-fleeing-by-raft-and-that_article_58b9a872-b8ab-11ef-bb34-2b84626e7d07_html_20241230_151428,2024-12-30,"Her mother, who is 88, was her father’s primary caregiver.",EN,headlines,"{""manual_themes"": [""theme_health""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_an-ontario-police-officer-was-fired-for-his-inappropriate-relationship-with-a-teenage-girl-20_article_f1872474-a75a-11ef-8443-5b2cc302a8e1_html_20241123_222432,2024-11-23,"So in May 2003, her parents marched her into the police station, hoping a chat with a cop would scare her straight.",EN,headlines,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_chadd-facey-died-after-an-off-duty-cop-tackled-him-in-a-kijiji-deal-gone_article_817920b4-ac24-11ef-8ac0-97e205d8b5ef_html_20250112_132437,2025-01-12,"The events of April 26, 2021, are by now well documented.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_how-a-year-of-war-a-world-away-has-cast-a-shadow-over-canadas-biggest_article_972be468-80f6-11ef-bf2e-37e14e304cf0_html_20241006_154430,2024-10-06,They then stole both bodies away to Gaza to use as leverage.,EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_how-is-this-allowed-to-happen-she-used-all-her-savings-to-buy-an-east_article_a46bf39a-1b57-5ea0-a3cc-52ff70951974_html_20240626_044402,2024-06-26,We have a lot more important factors that need to be dealt with by the (LTB).”,EN,headlines,"{""manual_themes"": [""theme_housing""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_i-promise-on-my-mother-s-grave-that-i-will-pay-you-back-anguished-witness_article_84d864fa-4076-11ef-ba47-f33325968b91_html_20240723_225430,2024-07-23,"She pressed him, “Are you sure it was a gunshot?”",EN,headlines,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_there-is-no-justice-here-anguished-mother-speaks-out-after-daughter-shot-dead-in-the_article_a58ddb2c-7694-11ef-b411-7bf77a84df19_html_20240925_133417,2024-09-25,"Acknowledging the system’s flaws, DamiAnn, Sarah’s brother, emphasized the nuance in caring for patients with mental health challenges.",EN,headlines,"{""manual_themes"": [""theme_health""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": [""specific_themes_welfare_state""]}"
www_thestar_com_news_gta_this-new-toronto-burger-restaurant-is-already-selling-out-its-no-surprise-given-whos-behind_article_3a18e558-4e9e-11ef-8151-dff2548ac28d_html_20240805_114355,2024-08-05,"From the start, Mardirosian’s motto for Burger’s Priest was “Redeeming the burger, one at a time.”",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_this-new-toronto-burger-restaurant-is-already-selling-out-its-no-surprise-given-whos-behind_article_3a18e558-4e9e-11ef-8151-dff2548ac28d_html_20240805_115355,2024-08-05,"It’s drawing out, and it’s weird to say, the prehistoric roots of cooking over the fire.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_toronto-s-most-flood-vulnerable-neighbourhood-continues-to-wait-for-change-after-another-deluge_article_bbaf7cfa-4514-11ef-9112-0b05bb639f78_html_20240721_171412,2024-07-21,When are you going to do something?’,EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_torontos-traffic-is-a-nightmare-heres-what-some-experts-say-is-the-biggest-culprit-and_article_2e29c71c-acd6-11ef-92d2-33ef8207aefb_html_20241207_124359,2024-12-07,"“Traffic is sign of a growing, thriving city...",EN,headlines,"{""manual_themes"": [""theme_transportation""], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_vaping-assaults-culture-wars-how-the-school-washroom-has-become-a-battleground-where-many-students_article_1829495e-3e10-11ef-81d6-abb224f001f9_html_20240902_113447,2024-09-02,"“If we don’t have space where we can attend to our bodily needs, and that includes every single person in the (school) — people with disabilities or mobility challenges, with specific cultural needs, gender-diverse — then how can we possibly carry on with the business of the day, which is learning and teaching?”",EN,headlines,"{""manual_themes"": [""theme_education"", ""theme_rights_liberties_minorities_discrimination""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_we-are-in-this-legal-limbo-casa-loma-residents-opposing-new-development-face-a-tougher_article_2b9d8dd0-a2c7-11ef-8cc0-37b323adaafd_html_20241208_193405,2024-12-08,"But Levy said that despite this, the city decided at the last minute to drop the endorsement for heritage designation and only preserve a small part of the building, according to documents the residents’ group obtained through a freedom of information request.",EN,headlines,"{""manual_themes"": [""theme_culture_nationalism""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
www_thestar_com_news_gta_you-have-family-members-who-have-helped-this-go-away-senior-toronto-police-officer-accused_article_c6dc785e-1f6b-11ef-9528-8ba083419b3f_html_20240604_124443,2024-06-04,"She quickly gave Doherty a rundown of what Calvin said happened: a private security guard had waved him through to turn left but he’d had to suddenly speed up to avoid another vehicle, then lost control on the slick roadway, crashing into the light standard.",EN,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
